Geneid,LAC_001,LAC_002,LAC_003,LAC_004,LAC_009,LAC_010,LAC_011,LAC_012,LAC_015,LAC_016,LAC_017,LAC_018,LAC_019,LAC_020,LAC_021,LAC_022,LAC_023,LAC_024,LAC_025,LAC_026,LAC_027,LAC_028,LAC_029,LAC_030,LAC_031,LAC_032,LAC_033,LAC_034,LAC_035,LAC_046,LAC_047,LAC_048,LAC_049,LAC_050,LAC_051,LAC_052,LAC_053,LAC_054,LAC_055,LAC_056,LAC_057,LAC_062,LAC_063,LAC_064,LAC_065,LAC_066,LAC_067,LAC_068,LAC_069,LAC_070,LAC_071,LAC_072,LAC_073,LAC_074,LAC_075,LAC_076,LAC_077,LAC_078,LAC_079,LAC_080,LAC_081,LAC_084,LAC_085,LAC_086,LAC_087,LAC_089,LAC_090,LAC_093,LAC_094,LAC_095,LAC_096,LAC_099,LAC_100,LAC_101,LAC_102,LAC_103,LAC_104,LAC_105,LAC_106,LAC_107,LAC_108,LAC_111,LAC_112,LAC_115,LAC_116,LAC_121,LAC_122,LAC_129,LAC_130,LAC_131,LAC_132,LAC_133,LAC_134,LAC_135,LAC_136,LAC_137,LAC_138,LAC_139,LAC_140,LAC_141,LAC_142,LAC_143,LAC_144,LAC_145,LAC_146,LAC_147,LAC_148,LAC_149,LAC_150,LAC_151,LAC_152,LAC_155,LAC_156,LAC_157,LAC_158,LAC_159,LAC_160
LMB90_RS08870,7.010448986,8.352174025,7.738833233,8.427683053,8.608432912,8.393254265,7.687172448,7.866513444,9.887263426,10.34426282,6.575693072,6.878005384,5.800612933,6.182589809,6.219326213,6.204724739,6.21106955,7.803493209,7.859352153,7.981276375,7.834516972,6.746695467,6.188776736,6.697087346,6.333215395,7.118500168,7.11921633,7.117398151,7.267873265,8.080321375,8.050881573,8.060007546,8.155648317,11.65412987,10.41161441,11.62942441,10.44201583,8.480997195,8.574968691,8.520652832,8.564510137,7.320053327,7.059299051,8.061157551,7.645775167,8.959085174,8.660502393,9.783077084,10.12762708,9.359060209,10.5237041,12.51641359,11.59622976,5.911951573,6.393987556,9.089257,8.4902479,8.304287077,9.094345636,7.481579533,7.529222476,7.102293263,7.061495376,10.48831007,10.61110107,11.83861584,11.42874896,9.232282337,9.326798166,10.47732674,10.46449827,9.629122339,9.709453908,9.991997236,9.920128381,10.50741702,10.62591661,8.857904039,9.466866126,9.260463756,9.236151585,9.493823764,9.530265385,10.8235587,10.85982083,8.863793334,8.773629818,8.203230424,8.40474729,7.305530939,7.307468319,7.920173898,8.285144027,9.009802928,8.992932616,7.080614632,7.3134124,7.285062164,7.338974707,9.110733426,9.554037115,9.934026617,9.808647983,10.43045562,10.45036184,7.247749407,7.41366178,6.195355506,6.462969227,7.429307366,7.614521263,8.482745813,8.598502603,7.510752716,8.137988076,8.258737623,8.170675084
LMB90_RS08890,1.881002076,1.846104321,0,0.876101326,1.910599629,2.490363628,2.027688324,2.234955426,2.055996339,0.836829987,2.233181452,2.491343961,0.997640941,1.67723072,1.872776875,2.688102064,2.344090048,2.388426726,2.060094645,2.315842139,1.68942325,1.922506541,2.714451686,1.961578545,2.787626109,2.118376668,3.63639618,2.171008699,3.29778626,1.42381929,2.632879105,0.992772069,2.119479921,2.3631477,1.971844714,1.668957222,1.348673521,2.206221378,1.683188796,2.011833964,1.920652284,2.277282949,2.212710646,1.727642009,0.884893552,0.636878421,1.431652557,1.31264551,1.555686368,2.823956664,2.901889602,1.02965276,0.603753163,0.872996756,1.30605711,1.650027013,1.857675817,1.871407646,2.917914157,2.489151373,1.737509228,1.746062574,1.298446916,0.959495377,0,1.000610903,2.578735949,1.745404458,2.150621797,1.584294001,2.042059463,2.801414206,1.982385634,1.559036665,3.18244358,2.747634812,2.942659991,1.715098746,2.275251332,1.816645381,0.960439588,1.550097053,1.44976851,2.92440246,1.927613464,1.986995522,1.842048322,1.313897823,0.593163061,0.80520672,0.472537674,1.494072558,1.822978216,0,0.993692354,3.042029619,2.257025724,1.97774433,2.135298903,1.7527333,1.068510029,2.304695444,1.669116015,1.747652123,2.428597565,1.06685723,1.545660912,2.329367008,2.019055949,1.269239864,0,1.810168238,2.47546553,2.790494494,1.901476967,3.07539597,3.139858151
LMB90_RS08905,4.995759061,5.084200487,5.978915872,5.77689946,5.58363087,5.652397078,5.268123578,5.160584871,5.508345752,5.440388018,5.762739709,5.700807681,5.509577465,5.038641489,5.54128106,5.281780242,5.101563458,5.57716164,5.185173997,5.38000761,5.234328042,5.148407807,5.139472699,5.081313758,5.025503661,5.407843414,5.633550697,5.550102891,5.764612816,6.482979005,6.670584328,6.471084593,6.758565107,5.698004988,6.451413968,5.792551187,6.400399162,6.107121334,5.80831538,6.080883182,5.706983541,5.416781982,5.269711913,6.295400341,5.962834035,5.012990376,4.639672314,5.957852051,5.908261027,5.812073528,5.853948269,6.103102564,4.817959688,5.135645627,4.806566694,5.963243101,5.546774679,6.085870423,6.140430057,5.568609036,5.562473759,5.002382912,4.925599528,5.977491394,5.890113159,6.216412307,5.646125328,6.033467826,6.192287337,6.114394359,6.010980246,5.901512759,6.22904143,5.589397755,5.516219221,5.407235101,4.261629243,5.038955674,5.325950135,6.031418243,5.950072156,5.649174215,5.60585996,5.40299721,5.470484948,5.478021365,5.401023737,5.801222962,5.538128255,5.395258356,4.974280642,5.964887721,5.98530788,5.649966305,6.019559253,5.594387854,5.255047539,6.023644812,5.655099919,5.250359834,5.118165793,5.752200717,5.521214153,5.26723385,4.995251078,3.761971427,3.563366321,5.235804182,4.606573085,5.308251976,5.243504621,4.54919149,4.706299477,4.780536668,6.030051305,6.026583042,5.74013333
LMB90_RS08910,5.597722997,5.505389658,3.391693285,3.903750792,6.231747559,6.202269012,6.348827737,6.443303613,4.280930714,4.702377007,5.213433609,4.702008814,4.632650256,3.906931702,4.665394455,5.230202874,5.681356205,5.464886461,5.623953812,5.556979132,5.263101199,5.421090796,5.307379084,5.511870001,5.484462788,5.657943875,5.737430978,5.597439435,5.729176637,4.86481025,4.692234323,4.914720611,4.856290015,4.129279439,3.903181309,3.809023371,3.941781768,4.335244024,4.57819467,4.521910771,4.748306355,5.326111922,5.386911887,4.512493615,4.262978319,4.002015489,4.854559965,4.932469133,4.923255218,4.560306452,5.027387136,4.266250426,3.503772167,3.615126147,4.387619629,4.904115836,5.142581147,4.633140449,5.295938495,4.06154168,3.769677505,5.038530348,4.937037837,4.669156657,4.726835777,5.172345205,5.892704392,4.057893059,4.027307787,4.420914562,4.144785699,4.052134855,3.839518572,4.024700724,4.740210223,3.8731053,4.562597075,4.261358865,3.986645391,4.093145605,4.544825038,4.555657233,4.690180406,5.323060703,5.262896932,4.291610134,4.083307008,4.2734661,4.32405963,4.213638786,3.895753604,4.903497513,4.968591712,5.211560001,5.093674484,5.008052975,4.855260694,5.150183529,4.76785932,5.19123855,4.718865167,4.553626759,4.243083385,5.932570129,5.783889374,4.39565658,4.112695684,3.657506163,3.803670556,4.354929247,4.547917972,4.183016751,4.348281388,4.016466194,4.641583572,5.291944735,5.626118136
LMB90_RS08915,6.582230071,6.711243336,6.569786472,7.100636682,6.991213194,6.784762084,7.059321601,7.040856118,6.706785902,6.763715283,6.10274677,5.237715045,6.035764146,5.766321155,6.57946817,6.114900276,6.500124411,7.147948886,6.916307955,7.017655338,6.632659251,6.65373253,6.076222256,6.858051279,6.290444551,6.498975822,6.627668771,6.867142621,6.870354342,6.276792578,6.381346512,6.238794077,6.415752273,4.014946781,6.070463225,5.353368692,6.019589026,6.246963431,6.314771629,6.744457522,6.437598408,6.919544732,6.962710523,5.777770884,5.80418037,6.43107833,6.283632928,7.059482559,6.834876994,6.996893934,7.496543322,6.699033907,5.576600506,3.620626467,5.606655297,6.7843048,6.728430654,6.805326591,6.790375038,6.725431014,6.760102797,6.553349069,6.74222297,6.111493423,6.016381523,6.193721843,5.926069954,5.02797174,4.895908857,4.742543024,4.852584694,4.880435272,4.750562613,5.153637644,5.352737467,8.256325772,8.733969398,5.349891615,5.098894338,4.881790744,4.791827301,4.852413267,5.069803421,6.681524391,6.695022123,6.71696935,6.82224396,6.381019222,6.1533996,6.435626482,6.513356989,6.903440014,6.631957602,6.132101094,6.54277834,6.775920273,6.802870119,6.656086034,6.833065877,6.454819887,6.801003566,6.363960972,6.678476168,6.620285488,6.637111463,5.776042951,5.919573501,6.716563153,6.364487176,7.120051202,7.253034693,7.23753066,6.983889403,7.163066777,7.087536341,7.221848456,7.25352575
LMB90_RS08920,5.054006484,5.129798123,4.954535677,5.697820555,3.125638743,4.090828615,3.516030721,3.7376791,6.471436442,6.418418569,3.339427905,4.065423031,5.697968817,5.462328413,5.486660131,5.218928149,5.439083966,4.320402112,4.55601622,4.633686176,4.505466239,3.883103808,3.930174573,3.932403128,4.115236475,4.076608009,4.468277759,3.873455243,4.572813452,4.735394473,4.87310282,4.691541196,4.685483977,8.6909919,7.877655814,8.645528703,7.947182063,5.567640785,4.365833121,5.522939567,4.324505498,4.725812832,5.107787198,7.41055181,7.321393582,5.349939123,4.865025025,4.751188554,5.066279755,4.961269994,5.065569902,7.252016616,6.137203844,6.516124096,6.394680409,4.649021936,4.193846765,4.820255868,5.292614783,6.124993773,6.30055751,4.58159899,4.558439389,4.30992697,4.618100791,2.863550122,3.043207507,4.134734744,4.496934035,7.165966001,7.205040695,6.259202131,6.199042412,5.783304857,6.028643357,3.491151658,4.356039265,6.054658524,6.858647072,6.036743533,6.089663669,5.995137808,5.96100709,5.293123883,4.799949728,5.363669475,5.983187862,5.355848802,5.461560876,6.519642448,5.68733272,5.529161972,4.906828634,5.377829488,5.533019659,5.450299967,4.849218391,5.402998675,5.269585572,4.035366412,4.500280733,7.246145026,6.905074496,4.734522357,4.647344786,5.211631086,4.61507171,5.699247308,5.321480198,5.007829095,4.84737271,3.942687448,3.704380598,5.624188202,5.651888743,4.706879421,4.87769479
LMB90_RS08925,5.772335525,6.997835603,5.692201327,6.563771962,6.65577811,6.386790893,5.968738045,5.480307952,6.229810375,6.807177085,6.005272475,5.982973612,5.770407256,5.798774559,5.648422239,5.3247799,5.274044741,7.595371828,7.274404991,7.582289987,7.424684014,6.507369277,6.41034673,6.531367905,6.47873638,6.724898052,6.434038231,6.647817399,6.57936354,6.541730596,6.519496033,6.558627634,6.54603538,5.940003322,5.718092193,5.636248572,5.798545661,6.496518553,6.439178241,6.626879542,6.51962609,7.569882376,7.180849745,5.951820213,5.847347825,6.577769062,6.221751885,6.994363735,6.790996681,6.982647872,7.230666168,7.320302803,6.953907159,6.305955966,6.768517749,6.795039772,6.85199807,7.119965443,6.974512515,6.64168724,6.482868956,7.168301449,7.07509053,8.023120819,7.666361454,8.155384032,7.981793874,6.479609447,6.666115514,6.620632477,6.495323983,6.793863949,6.521238319,6.188906853,6.377655163,6.705842466,6.693366031,7.506726605,8.129201285,6.214462378,6.191388239,6.488845909,6.328157848,6.559969297,6.5732293,6.69448904,6.427536866,7.052970424,6.653185537,6.494801746,6.608490887,7.049268928,7.29072097,6.758384467,6.954390895,7.643135738,7.299650697,7.317783316,7.139995881,7.314417658,7.313230432,6.469392835,6.25203689,6.218325164,6.34679481,6.762117253,6.8905732,6.124568928,6.081704601,6.190626258,6.049156343,6.859452052,6.980543428,5.724501488,6.402189658,7.811333826,7.320043419
LMB90_RS08930,6.800534897,7.084051888,5.119423834,5.38648674,7.260523118,7.012946379,7.193351683,6.828846778,5.554773261,5.715076413,6.165345445,5.701496061,6.124628602,6.039495579,6.181257379,5.970830641,6.189356326,7.869410406,7.716750053,7.881551298,7.795827321,7.186777094,7.239583354,7.361321689,7.22133425,7.458388715,7.643183472,7.456578872,7.67658904,6.639592816,6.537328513,6.55133483,6.623839902,5.604858341,5.715257343,5.173748367,5.896078374,6.664726887,6.850979224,6.642147179,6.746769068,7.479796848,7.596545965,6.116136503,5.813860279,6.324404562,6.168512085,7.509219984,7.08463865,6.946970301,6.881284264,6.846579829,5.881875321,5.185024523,5.695057589,6.928960957,7.336227179,6.998824166,6.950345519,6.119023962,6.22038644,7.379386045,7.486631593,6.680483253,6.27123943,5.53802525,5.6329201,6.219950014,6.440839988,6.607816655,6.476676167,6.25656294,6.474261167,6.745928394,6.853510024,5.801670518,5.898397355,4.570208197,5.106120681,6.431113038,6.459809459,6.487115621,6.37928036,6.64069591,6.795058197,6.062444273,6.127955619,6.510201646,6.17107126,6.013538472,6.055607568,6.585948546,6.604682362,6.138271036,6.604770138,6.879610802,6.902225205,7.209568912,7.238011042,6.772637783,6.527856432,6.42575915,6.248076553,6.421977251,6.548945559,5.68267967,5.714336299,5.865246978,5.792413388,5.458784698,5.68897494,6.511490349,6.257003278,4.983181119,6.127324145,6.937248655,6.92266951
LMB90_RS08960,17.84516835,17.24318218,17.89467834,17.16635212,17.51042014,17.06666765,17.38990328,17.36918462,16.34010438,15.82611573,17.03783338,17.066614,16.4084766,16.53315741,17.06599608,17.35488024,17.31508888,16.18193897,16.65404787,16.1585229,16.63043287,17.18236397,17.57013864,17.1457092,17.53045325,16.79576167,16.85481752,16.74808605,16.8234841,16.06037057,15.85316402,16.01023996,15.83043467,14.78027371,14.73724025,14.74376565,14.70429749,17.2967099,16.86064363,17.2619244,16.81997489,16.36092863,16.39719161,16.58531316,17.0736241,17.09063376,17.45295376,16.14223662,16.58820447,16.46636194,16.09686599,16.73353542,17.499952,18.79690371,18.10485342,15.59594598,16.47308576,16.70493417,16.34012936,15.62890454,16.36348646,16.41859527,16.57238699,14.14719451,14.79880979,15.78565431,15.97295677,12.77943263,12.84226156,12.54239168,12.39251118,13.85194827,13.57082402,14.25907466,14.30990561,17.38081797,17.35759681,18.06120259,17.67742732,12.96870227,12.99023503,13.61705663,13.67135458,15.93383527,16.00027971,16.46819129,16.68801634,14.47865586,14.5757938,14.64380868,14.59194036,14.65066896,14.82690968,15.70297081,15.55266577,15.91319935,16.14742728,15.21943236,14.84651851,16.2980658,15.47853426,15.42065742,15.89343406,16.23751394,15.93857801,17.09406586,16.89921371,14.42401641,14.48715617,16.0876881,15.99787272,16.76690797,16.39075924,16.20245893,15.64501935,15.39526537,15.66364703
LMB90_RS08965,7.279148854,5.928451418,5.862663558,6.093918949,6.695522953,7.888666679,7.119571819,7.137991033,4.616228266,4.912863033,7.740030909,7.891919712,6.474468244,6.359555991,6.892578871,6.87820951,6.757305851,6.943191959,6.447718738,6.802364164,6.486955749,7.405100744,7.014540814,7.421167669,7.066440719,7.546296228,6.89609696,7.521538817,6.905232889,7.316056492,7.439981628,7.334438393,7.398426839,1.781357022,3.964335534,1.190234618,3.945062484,6.384507477,7.165186471,6.517367115,7.001201243,6.773922082,7.78457292,4.985799757,4.680595684,6.599144396,6.834637974,8.083414562,8.266071686,6.375227354,6.599034461,4.467995741,4.051851982,4.178993272,3.97474041,5.192585259,6.226016896,6.184491654,5.515156212,4.581500603,4.63740292,5.111679974,5.369580819,5.687931334,5.952860605,6.298122224,5.980924186,3.349287098,3.621216633,3.09451153,3.07673695,3.486434935,3.453005748,3.477536602,4.068002259,3.852592947,3.437348228,2.566359973,1.840495485,4.255372649,4.034720161,3.668814079,3.608993739,4.511228831,4.818136002,4.380433116,4.335809086,6.148025914,5.500204099,4.522055426,5.781711182,6.55386024,7.252636535,6.501676505,6.855972589,4.956018172,5.335482071,5.858738473,5.807825181,5.814639027,5.481011233,4.371388782,4.292083253,5.946486921,5.944412617,5.44275926,5.379693731,4.554035853,4.475507969,4.630844462,4.416568883,5.607735452,5.290957083,4.107914681,4.536252202,5.494605721,5.629555963
LMB90_RS08970,5.11577569,4.538810799,3.813140406,3.9626355,4.79583244,5.189152494,4.97408191,4.862654869,3.197255207,3.722961238,5.629045716,5.317472994,4.097529097,3.961129104,4.378894724,4.652538859,4.703593547,5.298695476,4.907011019,5.155038717,4.972184612,5.201839015,5.609201732,5.393262061,5.440034973,5.701010744,5.397385739,5.45391666,5.45103547,5.386281421,4.618129405,5.241212721,4.992657007,2.669590553,4.119800368,1.933639366,4.130061386,4.697167099,4.873985432,4.662662127,4.920533319,5.140403621,5.127995285,3.743209111,3.67522299,4.471215718,4.096393118,5.507073042,5.582804781,4.873928265,4.895152659,4.044049183,3.818663387,2.67322351,2.93891356,4.890132457,4.827987752,4.623493287,4.579316554,4.470295201,4.279789926,5.216128471,4.98580283,4.669156657,3.934953329,6.094489166,5.645854788,4.267857567,4.171332015,3.97820009,4.108476209,4.412871618,4.01315148,4.542605339,4.816284047,4.991573096,3.805234065,2.788217353,3.991606293,4.114212358,3.913919461,4.052473822,4.098474031,4.17438599,4.095862354,3.943034745,4.246191226,4.530490774,4.64470491,3.710040154,3.618389014,5.006497427,5.080520223,4.964578638,4.803831382,5.123879975,4.972260235,4.421958097,4.652217883,4.505795728,4.134373956,4.475244872,4.341580322,4.554573136,4.565940672,3.955957694,4.294544476,3.63150758,3.921662337,3.783712274,3.493495127,4.698926597,4.500703908,3.183118397,4.050886672,4.940559735,5.093299482
LMB90_RS08975,5.544777141,5.272613804,4.228704849,4.831613568,5.867692935,6.03974063,6.073415051,5.96527323,4.112143217,4.478414996,6.146124768,6.31657288,4.342169172,4.943324245,5.714400206,5.528005294,5.309302441,5.27408278,5.92068773,5.538718549,5.937101004,6.404038081,6.339013791,6.292542145,6.332187567,6.342905685,6.938711395,6.455374794,6.489750533,5.816306689,6.099685862,6.260253648,5.786650524,4.090628287,5.004411862,3.770962202,4.829343287,5.74001584,6.044977018,5.492047277,5.96651268,5.850140101,6.348544596,4.925551893,4.310013079,5.143871659,4.826148316,6.3966846,6.083123779,5.742728733,5.893554834,4.96457975,4.592316888,2.894163309,3.788716916,5.711927064,5.865304595,5.375308966,5.739731984,4.877955961,4.812431202,5.939020138,5.390424736,5.299269591,4.530584072,6.896142349,6.285092671,4.934847732,5.099152765,4.922232706,4.780134863,5.198889837,4.866339744,4.829672252,5.093059491,3.065612463,5.059506685,3.832995702,5.476405742,5.323425522,5.160619935,5.085487237,5.051371824,4.543243894,5.309376029,4.445384512,5.335741879,5.598064046,5.262493152,5.128400021,4.303310209,5.545116721,5.497981118,5.043689125,5.367080896,5.790543984,5.789826,5.043506261,5.931185391,5.175954815,5.510256963,4.976998611,4.964736254,4.573484501,5.126082887,5.167867802,4.686757773,5.247719907,4.678688982,4.623302154,4.706644516,5.448803657,5.14231459,4.578955023,4.986362968,5.699235721,5.68346513
LMB90_RS08980,5.422972132,5.831895862,4.604200562,5.491560094,5.991790921,6.433752702,5.778349066,5.588685892,4.461245441,4.813585314,6.409709516,6.143101662,5.639987864,4.974255941,5.588997241,5.366375424,5.432995963,6.483033132,6.061480145,6.24558397,5.981416295,6.395609082,6.050989641,6.239294913,6.169678958,6.677272832,6.561331082,6.591276216,6.627151116,6.124272262,6.125717622,6.096167506,6.286698656,3.824871494,5.25357243,3.686436449,5.136338841,5.618588852,5.878271676,5.628285974,5.881764643,6.297516235,6.579202388,5.099420299,4.633903847,5.502663649,5.561816325,6.800607117,6.727377438,6.015128512,6.144644704,5.261203031,4.674327881,3.866696358,4.251691176,5.431520437,5.76650744,5.797445146,5.683883706,5.370552982,5.125691855,6.244406405,5.790072465,5.338093285,4.770246315,6.43319977,6.665070245,5.026130465,4.934506418,4.99308425,4.985063982,5.365207136,4.979458633,4.932573251,5.201309132,4.926383586,4.016195411,4.191731888,4.877480744,5.30292087,5.108207611,4.943116961,4.726221469,4.93302156,4.874004343,4.951328788,5.333192897,5.420433488,5.559829465,5.03967275,4.793938092,5.534839432,5.873035044,5.179543595,5.827776827,6.124978623,5.616076096,5.555343221,5.749875465,5.518114197,5.628827339,5.447380923,5.087030772,5.245301361,5.122236252,4.96890518,5.360351583,5.427372529,5.039035696,5.220302023,4.865580743,5.496757109,5.30933746,4.671259783,5.257741712,6.196818192,6.168848438
LMB90_RS08985,5.771599087,5.879960952,5.076514642,5.417569895,6.445920175,6.581849266,5.33008791,6.069516753,4.557273994,5.227791637,5.994428819,6.690642933,5.562088002,5.398712987,5.285683421,6.443854873,6.116757267,5.332917929,5.887204585,5.645503146,5.844887902,6.363565663,6.35475429,6.303005343,6.364416509,6.966334866,6.276578607,6.527870565,6.886132755,6.359067679,6.072840217,5.88994432,5.923567544,6.363904417,4.933312069,5.982728552,4.691634488,5.594012932,5.930299705,5.15535787,5.84155237,5.98464867,6.788751764,4.548155402,4.817330952,5.86884641,5.686154163,6.854887328,6.46316304,6.357979732,5.652258544,5.778716463,5.448151486,3.985256174,2.645201622,6.122811993,5.768683122,5.733144341,6.56398704,5.817505836,5.297467362,5.952346884,7.036009619,5.946831612,5.791579244,7.20409704,7.479990921,4.953760364,5.321944814,5.219527463,4.650379355,5.291374894,4.791046435,4.689946494,5.057079964,4.817674295,4.636347585,4.322899503,5.462101691,5.209938892,4.919232788,5.192132922,5.385055813,4.994433932,5.444110789,5.298222829,5.410035515,6.378698904,5.355086338,5.044795097,5.312086875,5.968089333,6.199031695,5.393923278,5.185004516,6.477594843,6.055869689,5.468077807,6.422460584,5.612661663,5.504065078,5.352191316,5.57550239,5.744167011,4.826762989,5.849480426,5.741956262,5.402869591,5.290516163,4.799356445,4.873380358,5.457614715,5.834776629,4.612976594,5.520951106,6.374241501,6.2359431
LMB90_RS08990,6.041679949,5.984540926,4.572228808,5.500482641,6.665899937,6.756108354,6.465421192,6.061372589,6.312017997,6.129206473,7.21062489,6.85593613,5.95586568,5.59459168,5.996085143,5.642292906,5.980025558,6.749825162,6.317343748,6.765831313,6.609259215,6.341762351,6.223121797,6.311901953,6.179603324,6.652771219,6.913383968,6.569641711,6.890187821,6.777308416,7.011254473,6.824032183,7.221039129,5.972137466,6.136951327,6.082825703,5.852477004,6.803981669,6.388221242,6.781222107,6.399646509,6.363900492,6.700637031,5.007843637,4.713492278,6.355322207,6.551023822,7.42108068,7.509127284,6.517771472,6.978179434,5.623334112,4.959759652,5.355093507,6.692450097,6.516536708,6.202335003,6.067099338,6.253439035,6.020398437,6.247964725,6.406446643,6.662665088,6.648659125,6.237456222,7.757972352,7.663996586,5.751664179,5.670504686,5.581574072,5.831442583,5.616535663,5.449072306,6.437186792,6.811265862,8.138646056,7.626403823,5.230715026,5.564988935,6.02973221,6.211389218,6.540333176,6.206272531,7.664909533,7.589153529,6.058575886,6.215548816,7.010925777,6.574735676,5.675995557,5.674087707,7.607768668,6.989743273,6.028552603,6.836265356,7.305578341,7.70367125,6.574258389,6.44119489,6.649970937,6.558824916,6.959355426,6.673716994,6.707132264,6.547779956,5.969133801,5.782259757,6.183251157,5.590662614,5.910895911,6.033153749,6.652938496,6.715267887,5.512556795,7.390007855,6.874268049,7.301268361
LMB90_RS08995,6.794883418,6.354700159,7.456218299,7.656746808,6.816057903,6.946660155,6.689584503,6.63233122,6.976938377,6.89477437,7.636029761,7.546511604,7.597187546,7.242348692,7.240162311,7.128017911,7.08962004,7.34194778,7.078694987,7.159328913,7.022867083,7.468734268,7.294087645,7.338489179,7.162167427,7.61290135,7.694493084,7.365826461,7.690496468,7.643501372,7.685723348,7.531766961,7.646585088,6.327213638,7.173570836,6.285158306,7.18900439,7.134230876,7.100571298,7.150115721,7.058846162,7.053373631,7.539651737,6.088926121,5.802663271,7.606003876,7.64594499,8.023135939,7.925150459,7.610899645,7.697867509,6.577661471,6.061040056,6.579260213,6.664039002,7.394283994,7.438712689,7.397421239,7.180943267,7.378868702,7.117674129,6.885349521,7.013028893,6.334462531,6.429969616,7.667224932,7.39347903,6.103594555,6.042614203,5.744502982,5.760123694,6.116638482,6.032834894,6.550828724,6.614791374,7.122315028,6.814360928,5.976610755,6.171003863,6.125137524,6.00924293,5.779171234,5.773008579,6.139884952,6.366341718,6.698600091,6.878531819,7.529053633,7.30520984,7.312978474,7.592468713,7.622510645,7.671961273,7.260406802,7.506857522,7.032051494,6.817386371,6.711357685,7.077982964,7.081771919,6.912741049,6.984619485,6.855314621,6.229380276,6.642610395,6.502841641,6.682033018,7.664764728,7.481568586,7.655518531,7.590405691,7.074531186,7.068836013,7.5602749,7.671838763,7.458781647,7.406478487
LMB90_RS09000,5.402410001,6.060621128,6.201302273,6.509163114,5.653881746,5.902608857,5.639188494,5.569692999,6.007268001,6.155584897,6.711563362,6.142473508,6.28976657,6.112544321,6.141803224,5.937153959,6.123394535,6.182193246,6.21677861,6.157212809,6.209854059,6.066886072,6.077663313,6.041916793,6.173282298,6.267952983,6.461752214,6.276249094,6.19354622,6.519485837,6.644946237,6.726281229,6.670123272,5.778881853,6.334784385,5.342379289,6.484899314,5.962858039,5.785642308,6.129845606,5.974897396,6.288066906,6.588212978,4.965565421,4.750648879,6.589910423,6.329415344,6.703181045,6.497366858,6.430220442,6.227005919,5.427844685,5.143842949,5.918232735,5.488332459,6.344931124,6.336942962,6.432429129,6.454563309,6.460470104,6.508961033,5.907054966,6.149740041,5.172479895,5.157243065,7.110749397,6.711133428,4.943932036,4.800445916,4.725244277,4.491705756,4.890932872,4.761430748,5.119112929,5.252547669,4.68817848,5.287431129,5.372118739,5.610861908,5.18061311,4.875889365,4.798075116,4.655892477,5.117264985,4.882260171,5.34172869,5.811455483,6.740090418,6.618800544,6.60870764,6.770211707,6.752475962,6.873051787,6.330217239,6.929084102,6.166210454,5.800129912,5.836295161,6.05897174,5.656597473,6.040246311,5.942563848,5.973322237,5.213293696,5.50905816,5.589961467,5.365149794,6.288583445,6.167250668,6.103561266,6.248485665,5.601235745,5.426949926,6.161065545,6.500600801,6.079126742,6.151865855
LMB90_RS09005,6.065728056,6.627123685,6.607282528,7.313646114,6.050415613,6.089786777,6.189878143,5.812480881,6.539519473,6.535218819,6.886766814,7.005031617,6.94894549,6.932433155,6.851020447,6.691485829,6.653587906,6.738611276,6.470134576,6.603554437,6.507996429,6.219105644,6.297903653,6.203147895,6.344977407,6.599702753,6.765338271,6.585966289,7.010813542,7.331276966,7.405008458,7.258829587,7.293250008,6.774706874,7.235810528,6.702144061,7.114340175,6.306002215,6.143066855,6.437153003,6.17715006,6.992888544,6.872927286,6.082762811,5.910800342,6.898956817,6.658354821,7.106868049,6.996607755,6.784369787,6.86626057,5.954837007,5.705001396,6.786824741,6.80791072,6.890783824,6.695291321,6.977134496,6.932491187,7.110665843,7.106357418,6.563337181,6.767643429,5.688904901,5.655529143,7.698320302,7.42969503,5.700808751,5.594909516,5.323207944,5.164398181,5.603470128,5.572563324,5.708344701,5.968385223,5.629388178,5.084293985,6.239676541,6.080473975,5.670050078,5.709718616,5.610324334,5.541500473,5.61708035,5.532532292,6.194707684,6.395539874,7.392473588,7.480319615,7.397747359,7.359633909,7.480353233,7.512786281,7.428231,7.569908012,6.637226142,6.409910644,6.223944653,6.513064978,6.102772353,6.277793129,6.807774126,6.640629166,5.798196962,6.095347702,6.164413822,6.247471335,7.230004456,6.961908154,6.619322453,6.708172543,5.877521125,5.99553416,6.907776743,7.483157224,6.570883352,6.573554665
